"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.866912704E1,-2.595752106E0,-1.380968262E1,-1.226100311E0
2.867905204E1,-2.119292908E0,-1.372525818E1,-3.348536682E-1
2.868897604E1,-8.354127502E-1,-1.388018600E1,9.247769165E-1
2.869890104E1,2.829116821E-1,-1.421144714E1,2.334844666E0
2.870882504E1,9.952803040E-1,-1.476559479E1,4.271667023E0
2.871875004E1,1.348695374E0,-1.526061539E1,5.379064178E0
2.872867404E1,2.188598785E0,-1.531839523E1,4.281995544E0
2.873859904E1,4.128115540E0,-1.541090286E1,1.189127197E0
2.874852304E1,4.939877472E0,-1.540117310E1,-2.707868958E0
2.875844804E1,3.769461365E0,-1.504311768E1,-3.166814575E0
2.876837204E1,3.402125244E0,-1.411399979E1,-1.474882965E0
2.877829704E1,4.382436676E0,-1.331017136E1,-2.925516357E0
2.878822104E1,5.411396942E0,-1.279599060E1,-2.270927582E0
2.879814604E1,5.122797089E0,-1.240994339E1,-2.242935791E0
2.880807004E1,3.414998474E0,-1.081650696E1,-3.740721130E-1
2.881799404E1,1.405577087E0,-9.452543335E0,-1.288819885E0
2.882791904E1,7.586224365E-1,-8.402626648E0,-1.566941528E0
2.883784404E1,-1.574725342E-1,-7.554939423E0,-1.731299744E0
2.884776804E1,-1.435065765E0,-8.174351349E0,-7.604187012E-1
2.885769204E1,-1.476529541E0,-8.330027618E0,-1.395398254E0
2.886761704E1,-1.073717194E0,-7.211553497E0,-1.665137329E0
2.887754104E1,-1.688339081E0,-6.124813385E0,2.061213684E-1
2.888746604E1,-1.286724243E0,-4.841681671E0,1.966311035E0
2.889739004E1,-8.071215820E-1,-3.493435364E0,2.550097046E0
2.890731504E1,-9.295669556E-2,-2.390528870E0,2.404449921E0
2.891723904E1,8.863069153E-1,-1.209484863E0,2.398312683E0
2.892716404E1,8.408015442E-1,-5.056484985E-1,2.143243103E0
2.893708804E1,1.160536652E0,8.292755127E-2,2.046693878E0
2.894701304E1,2.417921906E0,3.990701294E-1,8.652008057E-1
2.895693704E1,3.093766479E0,-1.975891113E-2,-2.034269714E-1
2.896686204E1,3.034190369E0,-6.860234070E-1,-9.605525208E-1
2.897678604E1,2.179467773E0,-1.348395996E0,-1.296004944E0
2.898671104E1,1.793121185E0,-1.860630798E0,-1.894011383E0
2.899663504E1,1.499880981E0,-2.400857391E0,-3.312761078E0
2.900656004E1,1.240171051E0,-3.202290802E0,-4.784500580E0
2.901648404E1,1.146615601E0,-4.321064301E0,-6.545887756E0
2.902640904E1,2.071691895E-1,-6.666686554E0,-8.571625214E0
2.903633304E1,-1.578916626E0,-1.061966629E1,-1.072504715E1
2.904625804E1,-2.713706818E0,-1.551463715E1,-1.093161758E1
2.905618204E1,-3.127745819E0,-2.074610825E1,-1.037417679E1
2.906610704E1,-1.390907593E0,-2.337404343E1,-5.360502777E0
2.907603104E1,7.929011536E-1,-2.099159775E1,-8.803343353E0
2.908595604E1,6.878196716E-1,-1.570369400E1,-1.232387238E1
2.909588004E1,8.342152405E-1,-1.010503647E1,-1.227372665E1
2.910580504E1,4.974156189E-1,-4.679269409E0,-9.610165558E0
2.911572904E1,8.806187439E-1,-1.268462219E0,-6.341862030E0
2.912565404E1,2.187850342E0,-8.454418945E-1,-4.518354034E0
2.913557804E1,3.812422028E0,-3.658392334E0,-4.271966400E0
2.914550204E1,4.333638153E0,-9.658814392E0,-4.027973785E0
2.915542704E1,5.105433197E0,-1.524804153E1,-2.362836456E0
2.916535104E1,6.028713226E0,-1.961221619E1,-1.528621216E0
2.917527604E1,5.281167755E0,-2.245854721E1,-3.930376740E0
2.918520004E1,1.543141022E0,-1.970128098E1,-2.530787201E0
2.919512504E1,-1.705852661E0,-9.909692688E0,2.950364685E0
2.920504904E1,1.245260468E0,-3.535048828E0,2.117197266E0
2.921497404E1,6.029012604E0,-3.089874573E0,-2.124981079E0
2.922489804E1,6.916666718E0,-2.747536469E0,-4.617298279E0
2.923482304E1,4.666246490E0,-3.613336029E0,-2.168839874E0
2.924474704E1,1.206491089E0,-6.059100037E0,2.818039856E0
2.925467204E1,-3.882925415E-1,-9.702523499E0,6.083648987E0
2.926459604E1,-4.119433594E-1,-1.353305786E1,5.943390656E0
2.927452104E1,-3.236270142E-1,-1.586266342E1,2.784060516E0
2.928444504E1,-8.327183533E-1,-1.675301193E1,3.227288818E-1
2.929437004E1,-1.806593170E0,-1.596041016E1,-4.691244507E-1
2.930429404E1,-2.002236328E0,-1.454839645E1,-1.831441498E0
2.931421904E1,-1.847458191E0,-1.371567810E1,-1.912273407E0
2.932414304E1,-9.571096802E-1,-1.249466721E1,-9.635462952E-1
2.933406804E1,-8.770262146E-1,-1.102891525E1,-2.899470520E-1
2.934399204E1,-1.262474670E0,-9.722731476E0,-3.326083374E-1
2.935391704E1,-1.146615601E0,-7.945477295E0,-7.676037598E-1
2.936384137E1,-8.003855896E-1,-6.260730743E0,-1.155147858E0
2.937376637E1,-4.846920776E-1,-5.301375732E0,-1.035097504E0
2.938369037E1,-8.936416626E-2,-5.376968536E0,-7.758366394E-1
2.939361537E1,2.029779053E-1,-5.754184113E0,-2.618055725E-1
2.940353937E1,6.710545349E-1,-5.906417542E0,1.468446350E-1
2.941346437E1,4.553530884E-1,-6.559359741E0,2.189945984E-1
2.942338837E1,1.054557037E0,-6.817572784E0,1.390608215E-1
2.943331337E1,1.399290161E0,-7.076085205E0,-9.520202637E-2
2.944323737E1,8.319699097E-1,-7.968978424E0,5.987548828E-2
2.945316237E1,6.795867920E-1,-8.171956329E0,-6.595285034E-1
2.946308637E1,4.956193542E-1,-8.103099518E0,-4.073030090E-1
2.947301037E1,2.164498901E-1,-7.418123932E0,2.595602417E-1
2.948293537E1,4.381388855E-1,-6.860533447E0,4.004173279E-1
2.949285937E1,4.484674072E-1,-6.955436096E0,2.523751831E-1
2.950278437E1,2.083666992E-1,-7.064559174E0,-1.070274353E-1
2.951270837E1,1.953437805E-1,-7.262747040E0,-3.405418396E-1
2.952263337E1,1.838177490E-1,-7.766449585E0,-4.058061218E-1
2.953255737E1,1.216969299E-1,-8.517288208E0,-6.586303711E-2
2.954248237E1,2.131567383E-1,-9.418264618E0,1.640588379E-1
2.955240637E1,4.122427368E-1,-1.066307602E1,1.237925720E-1
2.956233137E1,6.265969849E-1,-1.212044540E1,-3.192860413E-1
2.957225537E1,8.183482361E-1,-1.323547668E1,-1.070723419E0
2.958218037E1,6.075865173E-1,-1.390189087E1,-1.973945160E0
2.959210437E1,7.783813477E-2,-1.409933029E1,-2.059567108E0
2.960202937E1,-1.189276886E0,-1.340701996E1,-8.961863708E-1
2.961195337E1,-1.789378967E0,-1.324266174E1,-1.164578247E0
2.962187837E1,-1.579814758E0,-1.369891296E1,-1.648072815E0
2.963180237E1,-1.433868256E0,-1.406580002E1,-1.706451416E0
2.964172737E1,-1.383423157E0,-1.433404221E1,-1.311722260E0
2.965165137E1,-1.435814209E0,-1.510299316E1,-4.215234375E-1
2.966157637E1,-1.807491302E0,-1.580398544E1,-5.912704468E-2
2.967150037E1,-2.250569916E0,-1.582045120E1,-4.387376404E-1
2.968142537E1,-2.421215057E0,-1.581685867E1,-6.487509155E-1
2.969134937E1,-1.773062897E0,-1.523037827E1,-8.562194824E-2
2.970127437E1,-1.080902252E0,-1.433973038E1,4.574487305E-1
2.971119837E1,-7.463479614E-1,-1.327424606E1,4.008663940E-1
2.972112237E1,-2.342628479E-1,-1.211266159E1,3.793112183E-1
2.973104737E1,4.634362793E-1,-1.173948761E1,4.323010254E-1
2.974097137E1,1.176403656E0,-1.237491623E1,1.385967865E0
2.975089637E1,1.192570038E0,-1.276216095E1,2.881956940E0
2.976082037E1,4.589456177E-1,-1.259795242E1,3.517834625E0
2.977074537E1,9.202862549E-1,-1.291065216E1,3.675905914E0
2.978066937E1,2.052831116E0,-1.289119263E1,1.852547607E0
2.979059437E1,3.417543182E0,-1.324490707E1,3.652404785E-2
2.980051837E1,4.119732971E0,-1.343291611E1,-9.548643494E-1
2.981044337E1,4.374353485E0,-1.350985611E1,-8.466394043E-1
2.982036737E1,4.855902100E0,-1.364936600E1,-2.048789520E0
2.983029237E1,5.857918396E0,-1.356763596E1,-2.352058868E0
2.984021637E1,5.827980652E0,-1.232521957E1,-9.584568787E-1
2.985014137E1,4.343068542E0,-1.067265610E1,-1.008752289E0
2.986006537E1,2.693049774E0,-8.882079620E0,-1.472937012E0
2.986999037E1,1.561702423E0,-7.558232574E0,-1.213975525E0
2.987991437E1,-3.147953796E-1,-7.179819489E0,-7.930508423E-1
2.988983937E1,-1.773212585E0,-7.292535095E0,-6.489006042E-1
2.989976337E1,-2.415676575E0,-7.088209991E0,-1.003513184E0
2.990968837E1,-2.145189056E0,-6.329437866E0,-7.032376099E-1
2.991961237E1,-1.611997833E0,-5.660928040E0,-1.088237000E-1
2.992953737E1,-1.307231598E0,-5.188959503E0,-4.026626587E-2
2.993946137E1,-9.889933777E-1,-4.728966064E0,5.700146484E-1
2.994938637E1,1.652563477E-1,-3.780837708E0,9.653425598E-1
2.995931037E1,1.190324707E0,-2.785557404E0,5.378315735E-1
2.996923537E1,1.560804291E0,-1.921554108E0,1.096619568E0
2.997915937E1,1.393152924E0,-8.129594421E-1,1.581760712E0
2.998908437E1,2.156266022E0,-3.487747192E-2,9.577084351E-1
2.999900837E1,2.593806152E0,1.152603149E-2,2.653981018E-1
3.000893237E1,2.553839264E0,-4.969665527E-2,-4.083508301E-1
3.001885737E1,2.111509094E0,-4.974156189E-1,-1.189276886E0
3.002878137E1,1.617536316E0,-8.322692871E-1,-2.060614929E0
3.003870637E1,1.528920593E0,-1.593137054E0,-3.062182159E0
3.004863037E1,1.741777954E0,-2.627186737E0,-4.121978302E0
3.005855537E1,1.719324646E0,-3.872147827E0,-4.949307861E0
3.006847937E1,1.376687164E0,-5.596711578E0,-6.827302551E0
3.007840437E1,2.034269714E-1,-8.788823547E0,-8.954978027E0
3.008832837E1,-1.748813324E0,-1.390458527E1,-1.123324036E1
3.009825337E1,-2.017953644E0,-2.005304947E1,-1.003004242E1
3.010817737E1,-4.680766296E-1,-2.526925232E1,-9.464967499E0
3.011810237E1,1.016835480E0,-2.456601471E1,-1.018047958E1
3.012802637E1,8.316705322E-1,-1.831591187E1,-1.153156998E1
3.013795137E1,4.761598206E-1,-1.198303116E1,-1.202509369E1
3.014787537E1,-1.386117554E-1,-6.786587219E0,-1.008318192E1
3.015780037E1,-4.796026611E-1,-3.099005585E0,-8.222700806E0
3.016772437E1,7.375163269E-1,-2.416275330E0,-6.555467834E0
3.017764937E1,2.077080688E0,-4.355343018E0,-5.617817688E0
3.018757337E1,2.573747864E0,-8.388406219E0,-5.686225433E0
3.019749837E1,2.876867523E0,-1.250409760E1,-4.690795441E0
3.020742237E1,4.693789215E0,-1.623778336E1,-1.607207794E0
3.021734737E1,5.367238770E0,-1.931598221E1,4.192781067E-1
3.022727137E1,4.988226929E0,-1.959859451E1,-2.262245636E0
3.023719637E1,2.529589691E0,-1.413091461E1,-2.151925049E0
3.024712037E1,9.415420532E-1,-5.606141968E0,1.647923126E0
3.025704437E1,4.140988770E0,-2.558030548E0,7.604187012E-1
3.026696937E1,6.462361450E0,-2.320474548E0,-1.491348724E0
3.027689337E1,5.957012329E0,-2.343825989E0,-1.655257874E0
3.028681837E1,3.332969055E0,-3.689976654E0,-3.652404785E-2
3.029674237E1,7.102729797E-1,-6.943161621E0,3.291505280E0
3.030666737E1,-9.626481628E-1,-1.152767807E1,5.807772675E0
3.031659137E1,-1.214723969E0,-1.525926819E1,4.647236023E0
3.032651637E1,-1.594035187E0,-1.650078644E1,1.149759064E0
3.033644037E1,-2.878963165E0,-1.630843643E1,2.694396973E-1
3.034636537E1,-3.226839752E0,-1.474463837E1,-1.625170441E0
3.035628937E1,-2.178719330E0,-1.210412933E1,-3.104843445E0
3.036621362E1,-1.076710968E0,-1.017134857E1,-2.964734802E0
3.037613762E1,-4.102967834E-1,-9.544751587E0,-1.772015076E0
3.038606262E1,-1.657054138E-1,-8.670270081E0,-8.903485107E-1
3.039598662E1,-6.831793213E-1,-7.728877716E0,-3.769161987E-1
3.040591162E1,-6.453080750E-1,-6.871909790E0,-4.225712585E-1
3.041583562E1,-6.691085815E-1,-6.312672729E0,-8.181985474E-1
3.042576062E1,-6.259982300E-1,-6.246061249E0,-6.682104492E-1
3.043568462E1,-5.287005615E-1,-6.499933319E0,-5.275030518E-1
3.044560962E1,-7.722441101E-1,-6.841373291E0,-7.589218140E-2
3.045553362E1,-3.038681030E-1,-6.904990997E0,2.854563904E-1
3.046545862E1,-5.471122742E-1,-7.204967194E0,3.345542908E-1
3.047538262E1,2.257305908E-1,-7.052434387E0,2.534230042E-1
3.048530762E1,1.014440460E0,-7.165449371E0,3.326083374E-1
3.049523162E1,9.948312378E-1,-7.710316315E0,6.993457031E-1
3.050515562E1,1.266216888E0,-7.771389313E0,2.833607483E-1
3.051508062E1,1.215322723E0,-7.925269318E0,-1.121168518E-1
3.052500562E1,1.264720001E0,-7.905959473E0,-3.499722290E-1
3.053492962E1,1.602118378E0,-7.658973083E0,-8.319699097E-1
3.054485362E1,1.282982025E0,-7.820487213E0,-9.557624817E-1
3.055477862E1,7.705975342E-1,-8.230634308E0,-1.301693115E0
3.056470262E1,2.697390747E-1,-8.783434753E0,-1.466799774E0
3.057462762E1,-1.354682922E-1,-9.073830872E0,-1.534758453E0
3.058455162E1,-4.848417664E-1,-9.377249908E0,-1.401535492E0
3.059447662E1,-4.480183411E-1,-9.892927551E0,-1.012943573E0
3.060440062E1,-2.562670898E-1,-1.103729782E1,-8.017327881E-1
3.061432562E1,-1.285826111E-1,-1.261292130E1,-1.019230499E0
3.062424962E1,-2.080673218E-2,-1.360715378E1,-1.595532074E0
3.063417462E1,-2.636018372E-1,-1.385922958E1,-9.154962158E-1
3.064409862E1,-8.366102600E-1,-1.379007339E1,-1.371298370E0
3.065402362E1,-1.420695648E0,-1.397838181E1,-2.003882904E0
3.066394762E1,-1.415157166E0,-1.414468597E1,-2.269430695E0
3.067387262E1,-9.825567627E-1,-1.381911301E1,-1.961520996E0
3.068379662E1,-5.676196289E-1,-1.363828903E1,-1.067579956E0
3.069372162E1,-3.267704773E-1,-1.403945480E1,-2.796185303E-1
3.070364562E1,-3.734733582E-1,-1.509071869E1,-2.133064270E-1
3.071357062E1,-1.189276886E0,-1.592957428E1,-2.418969727E-1
3.072349462E1,-2.003134460E0,-1.590472595E1,-1.122665405E-1
3.073341962E1,-2.097288666E0,-1.511915955E1,2.439926147E-2
3.074334362E1,-2.116598511E0,-1.396984955E1,4.102967834E-1
3.075326862E1,-9.725276184E-1,-1.249781067E1,7.936495972E-1
3.076319262E1,6.563850403E-1,-1.214065338E1,9.966275024E-1
3.077311762E1,1.517693939E0,-1.318368439E1,1.848655701E0
3.078304162E1,1.998194733E0,-1.432491119E1,3.545377350E0
3.079296662E1,2.222278748E0,-1.465856735E1,4.229754181E0
3.080289062E1,3.201692047E0,-1.449031723E1,2.921474762E0
3.081281462E1,4.839436340E0,-1.501048553E1,6.740483093E-1
3.082273962E1,5.575755157E0,-1.572300385E1,-6.421646118E-1
3.083266362E1,5.264552307E0,-1.501407806E1,-9.065148926E-1
3.084258862E1,5.105283508E0,-1.390204056E1,-1.661245422E0
3.085251262E1,5.611830139E0,-1.305106018E1,-1.494641876E0
3.086243762E1,5.932762756E0,-1.205039108E1,-1.260828094E0
3.087236162E1,5.600304108E0,-1.122366028E1,-1.455573120E0
3.088228662E1,4.356540527E0,-9.874366150E0,-2.143542480E-1
3.089221062E1,2.767145691E0,-8.289761353E0,-7.060816956E-1
3.090213562E1,9.840536499E-1,-6.919810181E0,-1.210233307E0
3.091205962E1,-7.686515808E-1,-6.281986542E0,-1.105600891E0
3.092198462E1,-1.860032043E0,-7.219037933E0,-5.831872559E-1
3.093190862E1,-2.156565399E0,-7.351961517E0,-8.331674194E-1
3.094183362E1,-2.567161560E0,-6.417305145E0,-7.453001404E-1
3.095175762E1,-1.982926483E0,-5.358556824E0,2.519261169E-1
3.096168262E1,-2.041155396E0,-4.532125397E0,5.358856201E-1
3.097160662E1,-9.518705750E-1,-3.862268372E0,1.271455994E0
3.098153162E1,4.011657715E-2,-2.962190094E0,8.946894836E-1
3.099145562E1,7.951464844E-1,-2.314786377E0,5.739065552E-1
3.100138062E1,6.881190491E-1,-1.591340790E0,1.203347626E0
3.101130462E1,1.213376770E0,-6.965016174E-1,1.576521606E0
3.102122962E1,1.958227844E0,-3.824546814E-1,9.916877747E-1
3.103115362E1,2.608176270E0,-4.510121155E-1,2.303709412E-1
3.104107862E1,2.847678223E0,-6.270460510E-1,-4.114942932E-1
3.105100262E1,2.580184479E0,-1.001716919E0,-1.155297546E0
3.106092762E1,2.211800537E0,-1.520388336E0,-1.934427338E0
3.107085162E1,2.087708588E0,-2.241887970E0,-2.693947906E0
3.108077562E1,1.920655975E0,-3.181633759E0,-3.220103760E0
3.109070062E1,1.913770294E0,-4.212390289E0,-5.526357880E0
3.110062462E1,1.592687988E0,-5.985303497E0,-6.842720490E0
3.111054962E1,4.665797424E-1,-9.503587189E0,-9.249266052E0
3.112047362E1,-1.762734375E0,-1.531121017E1,-1.197644485E1
3.113039862E1,-4.265679474E0,-2.164588715E1,-1.218466187E1
3.114032262E1,-3.025508423E0,-2.434582260E1,-1.034768188E1
3.115024762E1,-2.007325745E-1,-2.166115540E1,-1.050455566E1
3.116017162E1,4.122427368E-1,-1.623613678E1,-1.244287491E1
3.117009662E1,1.087787933E0,-1.148666336E1,-1.322065750E1
3.118002062E1,7.366181946E-1,-7.162305908E0,-1.100601288E1
3.118994562E1,4.692741394E-1,-3.397484894E0,-7.497758331E0
3.119986962E1,1.531016235E0,-1.804647217E0,-5.366490326E0
3.120979462E1,3.169958038E0,-2.079026642E0,-4.669389954E0
3.121971862E1,3.978426819E0,-5.329666901E0,-5.397924957E0
3.122964362E1,3.159180450E0,-1.063373703E1,-5.233716431E0
3.123956762E1,3.715124359E0,-1.360445938E1,-2.430795135E0
3.124949262E1,5.391039276E0,-1.598840195E1,5.215155029E-1
3.125941662E1,6.115981750E0,-1.732123032E1,5.325924683E-1
3.126934162E1,6.308930511E0,-1.885149811E1,-2.488125916E0
3.127926562E1,4.467609558E0,-1.611399078E1,-1.734443207E0
3.128919062E1,3.585942993E0,-7.946076050E0,-1.698966980E0
3.129911462E1,5.193599854E0,-3.169209595E0,-2.420915680E0
3.130903962E1,5.920488281E0,-2.211052094E0,-2.024240570E0
3.131896362E1,4.677473145E0,-1.950444031E0,-2.055226135E0
3.132888762E1,1.711391144E0,-3.148552551E0,-3.758683777E-1
3.133881262E1,-1.223106537E0,-7.028633881E0,3.604205017E0
3.134873662E1,-2.208058319E0,-1.113205078E1,5.299130402E0
3.135866162E1,-3.234773254E0,-1.389695114E1,3.722758484E0
3.136858575E1,-3.641178131E0,-1.540207123E1,2.379451904E0
3.137851075E1,-4.449796600E0,-1.608240646E1,-5.102888489E-1
3.138843475E1,-3.741768951E0,-1.497620682E1,-2.198478241E0
3.139835975E1,-2.218686218E0,-1.236683304E1,-2.797682190E0
3.140828375E1,-1.782343597E0,-1.105136856E1,-3.313958588E0
3.141820875E1,-3.561094666E-1,-9.639803925E0,-1.684596863E0
3.142813275E1,5.513035583E-1,-8.671617279E0,-1.832189941E-1
3.143805775E1,3.471281433E-1,-7.749235382E0,3.951782227E-1
3.144798175E1,2.112107849E-1,-6.832242279E0,4.825964355E-1
3.145790675E1,2.311193848E-1,-6.321654053E0,-9.310638428E-2
3.146783075E1,2.580633545E-1,-6.310128021E0,-8.970845032E-1
3.147775575E1,2.609074402E-1,-6.735693054E0,-8.879534912E-1
3.148767975E1,1.008901978E-1,-7.583529968E0,-3.920347595E-1
3.149760475E1,-3.815565491E-1,-7.727380829E0,-3.986210632E-1
3.150752875E1,9.879455566E-3,-7.386539612E0,-5.770500183E-1
3.151745375E1,-5.231620789E-1,-7.190597076E0,-6.869215393E-1
3.152737775E1,4.026626587E-1,-7.316335602E0,-5.676196289E-1
3.153730275E1,6.686595154E-1,-7.869884491E0,-5.598358154E-1
3.154722675E1,4.402345276E-1,-7.958051147E0,-4.210743713E-1
3.155715075E1,6.105802917E-1,-7.596852264E0,-4.037104797E-1
3.156707575E1,3.987707520E-1,-7.655380554E0,-1.908531189E-1
3.157699975E1,4.014651489E-1,-7.686366119E0,-3.890409851E-1
3.158692475E1,5.445675659E-1,-7.570207672E0,-5.924679565E-1
3.159684875E1,5.212161255E-1,-8.039332123E0,-5.502557373E-1
3.160677375E1,2.983296204E-1,-8.684640198E0,-7.885601807E-1
3.161669775E1,-1.134640503E-1,-8.993298340E0,-1.253044281E0
3.162662275E1,-4.029620361E-1,-9.036408691E0,-1.588047638E0
3.163654675E1,-5.837860107E-1,-9.247619476E0,-1.418300629E0
3.164647175E1,-3.341052246E-1,-1.016955231E1,-9.207353210E-1
3.165639575E1,-6.930587769E-2,-1.168260590E1,-5.572911072E-1
3.166632075E1,-1.399589539E-1,-1.280392410E1,-5.339396667E-1
3.167624475E1,-1.853146362E-1,-1.302007462E1,-6.385720825E-1
3.168616975E1,-1.028361511E-1,-1.271620651E1,-1.497935028E0
3.169609375E1,-4.234693909E-1,-1.270453079E1,-1.393751678E0
3.170601875E1,-1.045426025E0,-1.280931290E1,-1.638193359E0
3.171594275E1,-1.196761322E0,-1.303504349E1,-2.299817505E0
3.172586775E1,-9.831555176E-1,-1.274330017E1,-2.215093689E0
3.173579175E1,-4.595443726E-1,-1.248403931E1,-1.886077881E0
3.174571675E1,-1.691482544E-1,-1.260064682E1,-1.371298370E0
3.175564075E1,-6.839277649E-1,-1.344010117E1,-5.848338318E-1
3.176556575E1,-1.580712891E0,-1.419827454E1,-2.234852600E-1
3.177548975E1,-2.257904663E0,-1.447594711E1,-1.017883301E-1
3.178541475E1,-2.561473389E0,-1.467787720E1,4.640350342E-3
3.179533875E1,-2.753673706E0,-1.471245529E1,3.513194275E-1
3.180526275E1,-2.713856506E0,-1.468087097E1,8.219407654E-1
3.181518775E1,-9.794132996E-1,-1.418854477E1,1.258133698E0
3.182511175E1,1.008901978E0,-1.340642120E1,1.815125427E0
3.183503675E1,1.978884888E0,-1.367825592E1,2.486179962E0
3.184496075E1,3.054697723E0,-1.463611404E1,4.101770325E0
3.185488575E1,4.061354370E0,-1.433464096E1,4.987777863E0
3.186480975E1,5.131329346E0,-1.420605835E1,3.679348755E0
3.187473475E1,6.026767273E0,-1.489552460E1,3.302133179E-1
3.188465875E1,5.644013214E0,-1.572629700E1,-1.555415497E0
3.189458375E1,4.783153381E0,-1.512724274E1,-1.551972656E0
3.190450775E1,5.113067322E0,-1.366179016E1,-3.277883606E0
3.191443275E1,5.796695709E0,-1.235740265E1,-2.590812378E0
3.192435675E1,5.708678741E0,-1.141840530E1,-3.788621521E-1
3.193428175E1,5.097350006E0,-1.096574661E1,-2.031725006E0
3.194420575E1,4.222569122E0,-1.014156052E1,4.454736328E-1
3.195413075E1,2.655328217E0,-7.950417023E0,9.174421692E-1
3.196405475E1,8.797206116E-1,-6.418203278E0,-1.249002686E0
3.197397975E1,7.095245361E-2,-5.802832947E0,-1.192120972E0
3.198390375E1,-1.037941589E0,-6.247707825E0,-7.556286621E-1
3.199382875E1,-2.035167847E0,-7.139253845E0,-1.241069183E0
3.200375275E1,-2.177821198E0,-6.850953369E0,-1.347198486E0
3.201367775E1,-2.685864716E0,-6.370901642E0,-1.769320679E-1
3.202360175E1,-2.335144043E0,-5.507946167E0,2.331401825E0
3.203352575E1,-1.043779449E0,-3.936364288E0,2.008822632E0
3.204345075E1,-3.468287659E-1,-2.586621094E0,5.806425476E-1
3.205337475E1,-4.065545654E-1,-1.634600830E0,2.911445618E-1
3.206329975E1,1.016835480E0,-7.000941467E-1,3.740721130E-1
3.207322375E1,1.992207184E0,-5.049000549E-1,4.245172119E-1
3.208314875E1,2.450554047E0,-5.004093933E-1,-5.269042969E-2
3.209307275E1,2.824027405E0,-4.040098572E-1,-7.267387390E-1
3.210299775E1,2.706671448E0,-6.179150391E-1,-1.260678406E0
3.211292175E1,2.194137268E0,-9.750723267E-1,-1.738784180E0
3.212284675E1,1.670226746E0,-1.432371368E0,-2.301613770E0
3.213277075E1,1.487307129E0,-2.188898163E0,-2.432142334E0
3.214269575E1,1.472038879E0,-3.077600098E0,-4.618346100E0
3.215261975E1,1.280587006E0,-4.254602509E0,-5.796546021E0
3.216254475E1,3.549119568E-1,-6.504124603E0,-7.367678833E0
3.217246875E1,-9.889933777E-1,-1.048210236E1,-9.540111237E0
3.218239375E1,-2.702031097E0,-1.598989883E1,-1.156869278E1
3.219231775E1,-4.422553253E0,-2.170740921E1,-1.078297668E1
3.220224275E1,-2.668800201E0,-2.343481705E1,-9.572593689E0
3.221216675E1,-6.698570251E-1,-1.997131943E1,-1.125973526E1
3.222209175E1,-1.194515991E-1,-1.508652740E1,-1.286005737E1
3.223201575E1,6.976991272E-1,-1.113968491E1,-1.240799744E1
3.224193975E1,9.357041931E-1,-6.853198700E0,-9.350305939E0
3.225186475E1,1.734892273E0,-3.880829773E0,-6.670129395E0
3.226178875E1,3.060385895E0,-3.159928894E0,-4.413272552E0
3.227171375E1,4.236490173E0,-5.532195740E0,-3.658991089E0
3.228163775E1,4.111500092E0,-1.014335678E1,-4.485272827E0
3.229156275E1,4.439767456E0,-1.396161667E1,-3.860322418E0
3.230148675E1,6.120472412E0,-1.774365189E1,-1.709295502E0
3.231141175E1,6.489904175E0,-2.120280853E1,2.827619934E-1
3.232133575E1,5.178032227E0,-2.141237274E1,-2.228865051E0
3.233126075E1,2.378853149E0,-1.429572189E1,-2.306703186E0
3.234118475E1,1.097966766E0,-4.019441528E0,1.882784729E0
3.235110975E1,4.809049530E0,1.721420288E-2,1.076860657E0
3.236103375E1,7.037166138E0,-3.827540588E-1,-2.254910889E0
3.237095937E1,5.925278320E0,-8.693920898E-1,-3.511996765E0
3.238088337E1,2.634222107E0,-2.889740753E0,-1.313368835E0
3.239080837E1,-7.732919312E-1,-6.831643524E0,2.851420441E0
3.240073237E1,-2.238744507E0,-1.281679733E1,6.285878448E0
3.241065737E1,-2.316732330E0,-1.729114288E1,3.275039520E0
3.242058137E1,-3.953279114E0,-1.801084625E1,1.113384705E0
3.243050637E1,-5.499713287E0,-1.739278152E1,-7.484436035E-4
3.244043037E1,-4.913681946E0,-1.503503448E1,-2.449356537E0
3.245035537E1,-3.163222046E0,-1.164458496E1,-2.752625885E0
3.246027937E1,-1.676363983E0,-9.516610107E0,-2.092049561E0
3.247020337E1,-4.152365112E-1,-8.933722229E0,-1.239721985E0
3.248012837E1,-9.310638428E-2,-8.164471893E0,-2.957849121E-1
3.249005237E1,-2.127076721E-1,-7.285799103E0,5.409750366E-1
3.249997737E1,5.634283447E-1,-6.150859222E0,4.906796265E-1
3.250990137E1,7.873626709E-1,-5.934109955E0,1.435514832E-1
3.251982637E1,3.990701294E-1,-6.452481995E0,-7.855664063E-1
3.252975037E1,1.306782532E-1,-7.015161896E0,-8.789721680E-1
3.253967537E1,2.375559998E-1,-7.739056549E0,-7.090754700E-1
3.254959937E1,5.837860107E-3,-8.399632874E0,-4.537065125E-1
3.255952437E1,-9.475296021E-2,-8.171507263E0,-4.632865906E-1
3.256944837E1,-2.246827698E-1,-7.464527435E0,-4.676275635E-1
3.257937337E1,4.490661621E-4,-7.219037933E0,-2.270777893E-1
3.258929737E1,4.945715332E-1,-7.256759491E0,1.721420288E-2
3.259922237E1,4.689747620E-1,-7.525750122E0,3.442840576E-1
3.260914637E1,5.746549988E-1,-7.457791443E0,3.900888062E-1
3.261907137E1,2.174977112E-1,-7.512278137E0,3.772155762E-2
